Date,Location,Location Name,Zip Code,Lat,Long,# Meals
2024-10-11,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,27
2024-10-12,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,31
2024-10-13,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,31
2024-10-14,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,28
2024-10-15,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,29
2024-10-16,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,29
2024-10-17,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,30
2024-10-18,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,42
2024-10-19,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,34
2024-10-20,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,25
2024-10-21,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,27
2024-10-22,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,22
2024-10-23,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,27
2024-10-24,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,26
2024-10-25,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,17
2024-10-26,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,36
2024-10-27,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,31
2024-10-28,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,31
2024-10-29,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,39
2024-10-30,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,40
2024-10-31,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,36
2024-11-01,"702 Banks Ave, Columbia, MO 65203",Progressive Missionary Baptist Church,65203,38.96056268,-92.34418207,38
2023-10-01,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-02,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,32
2023-10-03,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-10-04,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2023-10-05,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-06,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-10-07,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-10-08,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-10-09,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,21
2023-10-10,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-10-11,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-10-12,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,43
2023-10-13,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,20
2023-10-14,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-10-15,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,40
2023-10-16,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,24
2023-10-17,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-10-18,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-10-19,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,44
2023-10-20,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,34
2023-10-21,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-22,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-23,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2023-10-24,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,43
2023-10-25,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,41
2023-10-26,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,35
2023-10-27,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-10-28,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-29,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-10-30,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,20
2023-10-31,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-11-01,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,34
2023-11-02,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-11-03,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-11-04,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-05,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-06,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-11-07,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-11-08,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,32
2023-11-09,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-11-10,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2023-11-11,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,17
2023-11-12,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,23
2023-11-13,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-11-14,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-15,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-11-16,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,38
2023-11-17,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,39
2023-11-18,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-19,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,39
2023-11-20,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,38
2023-11-21,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,17
2023-11-22,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,23
2023-11-23,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-11-24,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-11-25,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-26,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-11-27,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,37
2023-11-28,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-11-29,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,33
2023-11-30,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,15
2023-12-01,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-12-02,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,32
2023-12-03,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,39
2023-12-04,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2023-12-05,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2023-12-06,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-12-07,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,23
2023-12-08,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-12-09,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2023-12-10,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,21
2023-12-11,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2023-12-12,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,38
2023-12-13,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-12-14,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2023-12-15,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,34
2023-12-16,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,32
2023-12-17,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2023-12-18,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-12-19,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-12-20,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,30
2023-12-21,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,40
2023-12-22,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2023-12-23,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2023-12-24,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,22
2023-12-25,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,38
2023-12-26,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-12-27,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2023-12-28,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,32
2023-12-29,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2023-12-30,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2023-12-31,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,31
2024-01-01,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2024-01-02,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2024-01-03,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2024-01-04,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,34
2024-01-05,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,35
2024-01-06,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,24
2024-01-07,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,24
2024-01-08,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,40
2024-01-09,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2024-01-10,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,41
2024-01-11,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,38
2024-01-12,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,33
2024-01-13,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,22
2024-01-14,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,41
2024-01-15,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,25
2024-01-16,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,35
2024-01-17,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2024-01-18,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,29
2024-01-19,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
2024-01-20,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2024-01-21,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,28
2024-01-22,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,34
2024-01-23,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2024-01-24,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,26
2024-01-25,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,27
2024-01-26,"2101 Vandiver Dr, Columbia, MO 65202",The Food Bank for Central & Northeast Missouri,65202,38.971792,-92.30664864,36
